codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11280618,EVENTOS / EX-105 (24.0 - 24.0),BADAJOZ,1,GUAREÑA,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-105 </span> </b> en el <b> km 24</b> en <b>GUAREÑA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-6.108847,24,ORDEN PÚBLICO,EX-105,11:33,1,Extremadura,24,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,38.865364,AMARILLO
11279184,EVENTOS / EX-107 (17.6 - 17.6),BADAJOZ,1,SAN RAFAEL DE OLIVENZA,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-107 </span> </b> en el <b> km 17.6</b> en <b>SAN RAFAEL DE OLIVENZA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-7.0649524,17.6,ORDEN PÚBLICO,EX-107,09:40,1,Extremadura,17.6,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.739773,NEGRO
11278815,EVENTOS / EX-107 (71.0 - 71.0),BADAJOZ,1,VILLANUEVA DEL FRESNO,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-107 </span> </b> en el <b> km 71</b> en <b>VILLANUEVA DEL FRESNO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-7.2495155,71,ORDEN PÚBLICO,EX-107,09:21,1,Extremadura,71,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.380413,NEGRO
11278750,EVENTOS / EX-363 (8.0 - 8.0),BADAJOZ,1,ALVARADO - LA RISCA,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-363 </span> </b> en el <b> km 8</b> en <b>ALVARADO - LA RISCA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.784267,8,ORDEN PÚBLICO,EX-363,09:17,1,Extremadura,8,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,38.808857,NEGRO
11277998,EVENTOS / A-3 (124.0 - 124.0),CUENCA,1,ZAFRA DE ZANCARA,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-3 </span> </b> en el <b> km 124</b> en <b>ZAFRA DE ZANCARA (CUENCA)</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>ambos</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-2.5797598,124,ORDEN PÚBLICO,A-3,08:41,1,Castilla-La Mancha,124,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,39.867226,NO APLICA
11278055,EVENTOS / A-31 (20.0 - 20.0),CUENCA,1,POZOAMARGO,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-31 </span> </b> en el <b> km 20</b> en <b>POZOAMARGO (CUENCA)</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>ambos</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-2.2026236,20,ORDEN PÚBLICO,A-31,08:44,1,Castilla-La Mancha,20,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,39.352127,NO APLICA
11278941,EVENTOS / A-3 (125.0 - 125.0),CUENCA,1,ZAFRA DE ZANCARA,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-3 </span> </b> en el <b> km 125</b> en <b>ZAFRA DE ZANCARA (CUENCA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-2.5688248,125,ORDEN PÚBLICO,A-3,09:30,1,Castilla-La Mancha,125,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,39.862972,AMARILLO
11281218,EVENTOS / EX-109 (60.15 - 60.25),CÁCERES,1,PERALES DEL PUERTO,15/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-109 </span> </b> desde el <b> km 60.15 </b> en <b>PERALES DEL PUERTO (CÁCERES)</b> al <b> km 60.25</b> en <b>ACEBO (CÁCERES)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.675432,60.25,ORDEN PÚBLICO,EX-109,12:20,1,Extremadura,60.15,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.182343,NO APLICA
11279551,EVENTOS / EX-A1 (93.0 - 98.95),CÁCERES,1,CASAS DE DON GOMEZ,15/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-A1 </span> </b> desde el <b> km 93 </b> en <b>CASAS DE DON GOMEZ (CÁCERES)</b> al <b> km 98.95</b> en <b>MORALEJA (CÁCERES)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.6072116,98.95,ORDEN PÚBLICO,EX-A1,10:19,1,Extremadura,93,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.026455,NO APLICA
11280243,EVENTOS / A-384 (20.0 - 21.0),CÁDIZ,1,VILLAMARTIN,15/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-384 </span> </b> a la altura de <b>VILLAMARTIN (CÁDIZ)</b> desde el <b> km 20</b> al <b> km 21</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>ANTEQUERA.</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.6489916,21,ORDEN PÚBLICO,A-384,11:02,1,Andalucía,20,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,36.853,ROJO
