codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11390109,EVENTOS / N-6 (313.0 - 313.0),LEÓN,1,TORALINO DE LA VEGA,26/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-6 </span> </b> en el <b> km 313</b> en <b>TORALINO DE LA VEGA (LEÓN)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.9770513,313,ORDEN PÚBLICO,N-6,13:16,1,Castilla y León,313,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.37669,NEGRO
11390432,EVENTOS / A-6 (314.0 - 314.0),LEÓN,1,TORALINO DE LA VEGA,26/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-6 </span> </b> en el <b> km 314</b> en <b>TORALINO DE LA VEGA (LEÓN)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.97523,314,ORDEN PÚBLICO,A-6,13:12,1,Castilla y León,314,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.37219,NEGRO
