codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11215085,EVENTOS / A-4 (428.0 - 428.0),CÓRDOBA,1,ARRECIFE (EL),08/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-4 </span> </b> en el <b> km 428</b> en <b>ARRECIFE (EL) (CÓRDOBA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-4.9073424,428,ORDEN PÚBLICO,A-4,18:13,1,Andalucía,428,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.710068,NEGRO
11214246,EVENTOS / A-131 (55.0 - 55.0),HUESCA,1,SARIÑENA,08/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-131 </span> </b> en el <b> km 55</b> en <b>SARIÑENA (HUESCA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-0.1571482,55,ORDEN PÚBLICO,A-131,16:55,1,Aragón,55,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,41.801422,AMARILLO
11215621,EVENTOS / A-384 (108.0 - 108.0),MÁLAGA,1,CAMPILLOS,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-384 </span> </b> en el <b> km 108</b> en <b>CAMPILLOS (MÁLAGA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-4.8492155,108,ORDEN PÚBLICO,A-384,18:57,1,Andalucía,108,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.050026,NEGRO
11215622,EVENTOS / A-357 (0.0 - 0.0),MÁLAGA,1,CAMPILLOS,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-357 </span> </b> en el <b> km 0</b> en <b>CAMPILLOS (MÁLAGA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-4.84565,0,ORDEN PÚBLICO,A-357,18:57,1,Andalucía,0,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.04943,NEGRO
11215659,EVENTOS / AP-4 (47.0 - 47.0),SEVILLA,1,CABEZAS DE SAN JUAN (LAS),08/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-4 </span> </b> en el <b> km 47</b> en <b>CABEZAS DE SAN JUAN (LAS) (SEVILLA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>SEVILLA</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL DERECHO CERRADO</b></span>",?,-5.9577155,47,ORDEN PÚBLICO,AP-4,19:03,1,Andalucía,47,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,36.96196,NO APLICA
11206359,EVENTOS / A-451 (20.0 - 20.0),SEVILLA,1,NAVARREDONDA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-451 </span> </b> en el <b> km 20</b> en <b>NAVARREDONDA (SEVILLA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.086876,20,ORDEN PÚBLICO,A-451,08:10,1,Andalucía,20,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.069523,NEGRO
11206424,EVENTOS / A-406 (45.5 - 45.5),SEVILLA,1,NAVARREDONDA,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-406 </span> </b> en el <b> km 45.5</b> en <b>NAVARREDONDA (SEVILLA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.0849867,45.5,ORDEN PÚBLICO,A-406,08:10,1,Andalucía,45.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.070965,NEGRO
11207773,EVENTOS / A-471R1 (16.06 - 16.06),SEVILLA,1,VETAHERRADO,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-471R1 </span> </b> en el <b> km 16.06</b> en <b>VETAHERRADO (SEVILLA)</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>AP-4</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.9572086,16.06,ORDEN PÚBLICO,A-471R1,09:22,1,Andalucía,16.06,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,36.976658,NEGRO
11215602,EVENTOS / A-4 (461.0 - 461.0),SEVILLA,1,VILLANUEVA DEL REY,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-4 </span> </b> en el <b> km 461</b> en <b>VILLANUEVA DEL REY (SEVILLA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.15491,461,ORDEN PÚBLICO,A-4,18:55,1,Andalucía,461,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.522266,NEGRO
11210106,EVENTOS / A-68 (293.0 - 293.0),ZARAGOZA,1,MALLEN,08/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-68 </span> </b> en el <b> km 293</b> en <b>MALLEN (ZARAGOZA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-1.4060726,293,ORDEN PÚBLICO,A-68,11:53,1,Aragón,293,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,41.892082,AMARILLO
