codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11545780,EVENTOS / C-243B (17.5 - 18.0),BARCELONA,1,SANT SADURNI D'ANOIA,12/03/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación condicionada  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-243B </span> </b> a la altura de <b>SANT SADURNI D'ANOIA (BARCELONA)</b> desde el <b> km 17.5</b> al <b> km 18</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>PAS ALTERNATIU</b></span>",?,1.7969278,18,,C-243B,13:56,1,Cataluña,17.5,INC_ACT_EVD_LS4_CAC.png,Incidencia,?,41.42685,VERDE
