codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11216611,EVENTOS / A-92M (10.2 - 10.2),MÁLAGA,1,VILLANUEVA DEL TRABUCO,08/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-92M </span> </b> en el <b> km 10.2</b> en <b>VILLANUEVA DEL TRABUCO (MÁLAGA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>Granada</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL IZQUIERDO CERRADO</b></span>",?,-4.3482866,10.2,ORDEN PÚBLICO,A-92M,21:03,1,Andalucía,10.2,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,37.060585,NO APLICA
11216572,EVENTOS / A-92M (8.0 - 9.0),MÁLAGA,1,VILLANUEVA DEL TRABUCO,08/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-92M </span> </b> a la altura de <b>VILLANUEVA DEL TRABUCO (MÁLAGA)</b> desde el <b> km 8</b> al <b> km 9</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>Málaga</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL IZQUIERDO CERRADO</b></span>",?,-4.326382,9,ORDEN PÚBLICO,A-92M,21:03,1,Andalucía,8,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,37.06932,NO APLICA
