codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11400001,EVENTOS / A-45 (56.0 - 56.0),CÓRDOBA,1,SANTOS (LOS),27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-45 </span> </b> en el <b> km 56</b> en <b>SANTOS (LOS) (CÓRDOBA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-4.5306115,56,ORDEN PÚBLICO,A-45,11:15,1,Andalucía,56,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,37.402756,ROJO
11399472,EVENTOS / C-38 (28.0 - 27.5),GIRONA,1,ROCABRUNA,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-38 </span> </b> a la altura de <b>ROCABRUNA (GIRONA)</b> desde el <b> km 28</b> al <b> km 27.5</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.456274,27.5,,C-38,10:26,1,Cataluña,28,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.3669,NEGRO
11399528,EVENTOS / N-152 (1.0 - 0.0),GIRONA,1,,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-152 </span> </b> a la altura de <b> (GIRONA)</b> desde el <b> km 1</b> al <b> km 0</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>FRANÇA</b></span>",?,1.9340445,0,,N-152,10:26,1,Cataluña,1,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.43045,NEGRO
11396119,EVENTOS / N-2 (736.0 - 748.0),GIRONA,1,ORRIOLS,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-2 </span> </b> desde el <b> km 736 </b> en <b>ORRIOLS (GIRONA)</b> al <b> km 748</b> en <b>VILAMORELL (GIRONA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.903073,748,,N-2,05:33,1,Cataluña,736,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.127758,NEGRO
11395888,EVENTOS / AP-7 (29.0 - 47.0),GIRONA,1,VILAMORELL,27/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-7 </span> </b> desde el <b> km 29 </b> en <b>VILAMORELL (GIRONA)</b> al <b> km 47</b> en <b>VILAFRESER (GIRONA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.9386935,47,,AP-7,05:19,1,Cataluña,29,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.22543,NEGRO
11399744,EVENTOS / A-242 (1.4 - 0.0),HUESCA,1,LITERA,27/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-242 </span> </b> a la altura de <b>LITERA (HUESCA)</b> desde el <b> km 1.4</b> al <b> km 0</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL DERECHO CERRADO</b></span>",?,0.3683212,0,ORDEN PÚBLICO,A-242,10:55,1,Aragón,1.4,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,41.512768,NO APLICA
11399368,EVENTOS / A-1236 (9.0 - 0.0),HUESCA,1,COFITA,27/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-1236 </span> </b> desde el <b> km 9 </b> en <b>COFITA (HUESCA)</b> al <b> km 0</b> en <b>MONZON (HUESCA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL DERECHO CERRADO</b></span>",?,0.2069835,0,ORDEN PÚBLICO,A-1236,10:23,1,Aragón,9,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,41.983906,NO APLICA
11399783,EVENTOS / N-211 (330.0 - 329.94),HUESCA,1,FRAGA,27/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-211 </span> </b> desde el <b> km 330 </b> en <b>FRAGA (HUESCA)</b> al <b> km 329.94</b> en <b>LITERA (HUESCA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL DERECHO CERRADO</b></span>",?,0.3276159,329.94,ORDEN PÚBLICO,N-211,11:02,1,Aragón,330,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,41.507942,NO APLICA
11399465,EVENTOS / N-240 (158.0 - 140.0),HUESCA,1,BARBASTRO,27/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-240 </span> </b> desde el <b> km 158 </b> en <b>BARBASTRO (HUESCA)</b> al <b> km 140</b> en <b>MONZON (HUESCA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CARRIL DERECHO CERRADO</b></span>",?,0.1366181,140,ORDEN PÚBLICO,N-240,10:32,1,Aragón,158,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,42.021584,NO APLICA
11399743,EVENTOS / A-2 (433.3 - 436.85),HUESCA,1,FRAGA,27/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> a la altura de <b>FRAGA (HUESCA)</b> desde el <b> km 433.3</b> al <b> km 436.85</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,0.3272221,436.85,ORDEN PÚBLICO,A-2,10:55,1,Aragón,433.3,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.50918,NEGRO
