codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11337197,EVENTOS / A-45 (98.0 - 98.0),MÁLAGA,1,CARTAOJAL,21/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-45 </span> </b> en el <b> km 98</b> en <b>CARTAOJAL (MÁLAGA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-4.5322056,98,ORDEN PÚBLICO,A-45,08:35,1,Andalucía,98,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,37.075016,AMARILLO
11336888,EVENTOS / N-6 (57.0 - 57.0),SEGOVIA,1,GUDILLOS,21/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-6 </span> </b> en el <b> km 57</b> en <b>GUDILLOS (SEGOVIA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-4.1423426,57,ORDEN PÚBLICO,N-6,08:20,1,Castilla y León,57,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,40.708023,AMARILLO
