codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11299897,EVENTOS / N-240 (303.0 - 303.0),HUESCA,1,PUENTE LA REINA DE JACA,16/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-240 </span> </b> en el <b> km 303</b> en <b>PUENTE LA REINA DE JACA (HUESCA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-0.7858651,303,ORDEN PÚBLICO,N-240,20:01,1,Aragón,303,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.55409,AMARILLO
11299894,EVENTOS / L-303 (19.0 - 20.0),LLEIDA,1,PUIGVERD D'AGRAMUNT,16/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">L-303 </span> </b> a la altura de <b>PUIGVERD D'AGRAMUNT (LLEIDA)</b> desde el <b> km 19</b> al <b> km 20</b> sentido <b>AMBOS SENTIDOS</b></span>",?,1.1161047,20,,L-303,20:35,1,Cataluña,19,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.777206,NEGRO
