codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11259190,EVENTOS / C-25 (176.0 - 174.0),BARCELONA,1,VIC,13/02/2024,EVENTOS,ESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-25 </span> </b> a la altura de <b>VIC (BARCELONA)</b> desde el <b> km 176</b> al <b> km 174</b> sentido <b>ESTE</b> hacia <b>GIRONA</b></span>",?,2.2096634,174,,C-25,13:34,1,Cataluña,176,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.932594,NEGRO
11258882,EVENTOS / C-37 (152.0 - 151.5),BARCELONA,1,MANLLEU,13/02/2024,EVENTOS,SUR,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-37 </span> </b> a la altura de <b>MANLLEU (BARCELONA)</b> desde el <b> km 152</b> al <b> km 151.5</b> sentido <b>SUR</b> hacia <b>BARCELONA</b></span>",?,2.275164,151.5,,C-37,13:30,1,Cataluña,152,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.024857,NEGRO
11259150,EVENTOS / C-25 (184.0 - 183.0),BARCELONA,1,FOLGUEROLES,13/02/2024,EVENTOS,OESTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-25 </span> </b> a la altura de <b>FOLGUEROLES (BARCELONA)</b> desde el <b> km 184</b> al <b> km 183</b> sentido <b>OESTE</b> hacia <b>LLEIDA</b></span>",?,2.2879462,183,,C-25,11:13,1,Cataluña,184,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.954792,NEGRO
11258110,EVENTOS / C-17 (60.0 - 57.0),BARCELONA,1,VIC,13/02/2024,EVENTOS,NORTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-17 </span> </b> a la altura de <b>VIC (BARCELONA)</b> desde el <b> km 60</b> al <b> km 57</b> sentido <b>NORTE</b> hacia <b>RIPOLL</b></span>",?,2.2317865,57,,C-17,13:34,1,Cataluña,60,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.926174,NEGRO
11258334,EVENTOS / C-17 (69.0 - 69.5),BARCELONA,1,GLEVA (LA),13/02/2024,EVENTOS,SUR,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-17 </span> </b> desde el <b> km 69 </b> en <b>GLEVA (LA) (BARCELONA)</b> al <b> km 69.5</b> en <b>POBLE SEC (EL) (BARCELONA)</b> sentido <b>SUR</b> hacia <b>VIC</b></span>",?,2.242766,69.5,,C-17,10:48,1,Cataluña,69,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.999634,NEGRO
11262514,EVENTOS / N-120 (68.0 - 68.0),BURGOS,1,BELORADO,13/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-120 </span> </b> en el <b> km 68</b> en <b>BELORADO (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-3.2097993,68,ORDEN PÚBLICO,N-120,17:01,1,Castilla y León,68,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.416454,AMARILLO
11258697,EVENTOS / C-38 (25.5 - 25.0),GIRONA,1,GINESTOSA,13/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-38 </span> </b> desde el <b> km 25.5 </b> en <b>GINESTOSA (GIRONA)</b> al <b> km 25</b> en <b>FABERT (GIRONA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,2.4377887,25,,C-38,10:30,1,Cataluña,25.5,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.36636,NEGRO
11258194,EVENTOS / AP-7 (47.0 - 50.0),GIRONA,1,VILADEMULS,13/02/2024,EVENTOS,NORTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-7 </span> </b> a la altura de <b>VILADEMULS (GIRONA)</b> desde el <b> km 47</b> al <b> km 50</b> sentido <b>NORTE</b> hacia <b>FRANÇA</b></span>",?,2.8883002,50,,AP-7,13:58,1,Cataluña,47,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.075176,NEGRO
11257598,EVENTOS / N-2 (743.0 - 747.0),GIRONA,1,ERMEDAS,13/02/2024,EVENTOS,NORTE,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-2 </span> </b> desde el <b> km 743 </b> en <b>ERMEDAS (GIRONA)</b> al <b> km 747</b> en <b>VILAMORELL (GIRONA)</b> sentido <b>NORTE</b> hacia <b>FIGUERES</b></span>",?,2.9313972,747,,N-2,09:13,1,Cataluña,743,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,42.182137,NEGRO
11261419,EVENTOS / A-406 (31.0 - 31.0),SEVILLA,1,VILLANUEVA DE SAN JUAN,13/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-406 </span> </b> en el <b> km 31</b> en <b>VILLANUEVA DE SAN JUAN (SEVILLA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.1796594,31,ORDEN PÚBLICO,A-406,14:45,1,Andalucía,31,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.0522,NEGRO
