codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11338696,EVENTOS / RM-15 (42.0 - 42.0),MURCIA,1,BULLAS,21/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">RM-15 </span> </b> en el <b> km 42</b> en <b>BULLAS (MURCIA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b> hacia <b>CARAVACA DE LA CRUZ</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-1.6653284,42,ORDEN PÚBLICO,RM-15,10:12,1,"Murcia, Región de",42,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,38.05422,NO APLICA
11338027,EVENTOS / RM-19 (21.8 - 21.8),MURCIA,1,SAN CAYETANO,21/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">RM-19 </span> </b> en el <b> km 21.8</b> en <b>SAN CAYETANO (MURCIA)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-0.8921135,21.8,ORDEN PÚBLICO,RM-19,09:26,1,"Murcia, Región de",21.8,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,37.81095,AMARILLO
11337197,EVENTOS / A-45 (98.0 - 98.0),MÁLAGA,1,CARTAOJAL,21/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-45 </span> </b> en el <b> km 98</b> en <b>CARTAOJAL (MÁLAGA)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-4.5322056,98,ORDEN PÚBLICO,A-45,08:35,1,Andalucía,98,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,37.075016,AMARILLO
11337498,EVENTOS / N-6 (57.0 - 57.0),SEGOVIA,1,GUDILLOS,21/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-6 </span> </b> en el <b> km 57</b> en <b>GUDILLOS (SEGOVIA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-4.1423426,57,ORDEN PÚBLICO,N-6,08:51,1,Castilla y León,57,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,40.708023,ROJO
11338194,EVENTOS / N-232 (215.0 - 215.0),ZARAGOZA,1,RODEN,21/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-232 </span> </b> en el <b> km 215</b> en <b>RODEN (ZARAGOZA)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-0.6731418,215,ORDEN PÚBLICO,N-232,09:32,1,Aragón,215,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,41.53463,AMARILLO
11338101,EVENTOS / A-127 (1.0 - 0.0),ZARAGOZA,1,MAGALLON,21/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-127 </span> </b> a la altura de <b>MAGALLON (ZARAGOZA)</b> desde el <b> km 1</b> al <b> km 0</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.3621547,0,ORDEN PÚBLICO,A-127,09:40,1,Aragón,1,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,41.857235,ROJO
11338254,EVENTOS / N-122 (55.0 - 49.8),ZARAGOZA,1,MAGALLON,21/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-122 </span> </b> a la altura de <b>MAGALLON (ZARAGOZA)</b> desde el <b> km 55</b> al <b> km 49.8</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.4357932,49.8,ORDEN PÚBLICO,N-122,09:40,1,Aragón,55,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,41.83467,ROJO
11338613,EVENTOS / A-23 (214.0 - 216.0),ZARAGOZA,1,VILLADOZ,21/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-23 </span> </b> a la altura de <b>VILLADOZ (ZARAGOZA)</b> desde el <b> km 214</b> al <b> km 216</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.2935804,216,ORDEN PÚBLICO,A-23,10:00,1,Aragón,214,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.156315,NEGRO
11338341,EVENTOS / A-2 (270.0 - 273.0),ZARAGOZA,1,RICLA,21/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-2 </span> </b> desde el <b> km 270 </b> en <b>RICLA (ZARAGOZA)</b> al <b> km 273</b> en <b>ALMUNIA DE DOÑA GODINA (LA) (ZARAGOZA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-1.3920579,273,ORDEN PÚBLICO,A-2,09:46,1,Aragón,270,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,41.4815,NEGRO
