codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11237991,EVENTOS / A-471R1 (16.04 - 16.0),SEVILLA,1,VETAHERRADO,11/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-471R1 </span> </b> a la altura de <b>VETAHERRADO (SEVILLA)</b> desde el <b> km 16.04</b> al <b> km 16</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.9570475,16,ORDEN PÚBLICO,A-471R1,10:24,1,Andalucía,16.04,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,36.976574,ROJO
11238698,EVENTOS / AP-4 (44.87 - 45.21),SEVILLA,1,VETAHERRADO,11/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">AP-4 </span> </b> a la altura de <b>VETAHERRADO (SEVILLA)</b> desde el <b> km 44.87</b> al <b> km 45.21</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-5.9512014,45.21,ORDEN PÚBLICO,AP-4,12:51,1,Andalucía,44.87,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,36.97994,NEGRO
