codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11245201,EVENTOS / N-430 (449.0 - 449.0),ALBACETE,1,SOTUELAMOS,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-430 </span> </b> en el <b> km 449</b> en <b>SOTUELAMOS (ALBACETE)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-2.5643494,449,ORDEN PÚBLICO,N-430,08:56,1,Castilla-La Mancha,449,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,39.04302,AMARILLO
11246060,EVENTOS / N-432 (126.5 - 126.5),BADAJOZ,1,AHILLONES,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-432 </span> </b> en el <b> km 126.5</b> en <b>AHILLONES (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-5.871067,126.5,ORDEN PÚBLICO,N-432,09:32,1,Extremadura,126.5,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,38.26027,AMARILLO
11246123,EVENTOS / EX-300 (25.0 - 25.0),BADAJOZ,1,TALAVERA LA REAL,12/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-300 </span> </b> en el <b> km 25</b> en <b>TALAVERA LA REAL (BADAJOZ)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-6.710328,25,ORDEN PÚBLICO,EX-300,09:30,1,Extremadura,25,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,38.84748,AMARILLO
11245923,EVENTOS / N-630 (664.0 - 664.0),BADAJOZ,1,VILLAFRANCA DE LOS BARROS,12/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-630 </span> </b> en el <b> km 664</b> en <b>VILLAFRANCA DE LOS BARROS (BADAJOZ)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-6.351671,664,ORDEN PÚBLICO,N-630,09:21,1,Extremadura,664,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,38.571377,AMARILLO
11245657,EVENTOS / EX-363 (8.3 - 8.3),BADAJOZ,1,ALVARADO - LA RISCA,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-363 </span> </b> en el <b> km 8.3</b> en <b>ALVARADO - LA RISCA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.784924,8.3,ORDEN PÚBLICO,EX-363,09:12,1,Extremadura,8.3,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.806206,ROJO
11243946,EVENTOS / N-523 (48.9 - 48.9),BADAJOZ,1,ROCA DE LA SIERRA (LA),12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-523 </span> </b> en el <b> km 48.9</b> en <b>ROCA DE LA SIERRA (LA) (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.690635,48.9,ORDEN PÚBLICO,N-523,07:49,1,Extremadura,48.9,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,39.112633,ROJO
11245807,EVENTOS / N-435 (33.8 - 33.8),BADAJOZ,1,ALMENDRAL,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-435 </span> </b> en el <b> km 33.8</b> en <b>ALMENDRAL (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.81822,33.8,ORDEN PÚBLICO,N-435,09:20,1,Extremadura,33.8,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.616055,ROJO
11245674,EVENTOS / N-430 (92.0 - 92.0),BADAJOZ,1,SANTA AMALIA,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-430 </span> </b> en el <b> km 92</b> en <b>SANTA AMALIA (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.0063486,92,ORDEN PÚBLICO,N-430,09:13,1,Extremadura,92,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,39.007057,ROJO
11245682,EVENTOS / N-432 (34.0 - 34.0),BADAJOZ,1,NOGALES,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-432 </span> </b> en el <b> km 34</b> en <b>NOGALES (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.715608,34,ORDEN PÚBLICO,N-432,09:15,1,Extremadura,34,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.65142,ROJO
11246070,EVENTOS / EX-107 (71.0 - 71.0),BADAJOZ,1,VILLANUEVA DEL FRESNO,12/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación difícil  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-107 </span> </b> en el <b> km 71</b> en <b>VILLANUEVA DEL FRESNO (BADAJOZ)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-7.2495155,71,ORDEN PÚBLICO,EX-107,09:33,1,Extremadura,71,INC_ACT_EVD_LS2_CAC.png,Incidencia,?,38.380413,ROJO
