codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11657049,EVENTOS / A-31 (40.0 - 40.0),ALBACETE,1,RODA (LA),21/03/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-31 </span> </b> en el <b> km 40</b> en <b>RODA (LA) (ALBACETE)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-2.1450145,40,ORDEN PÚBLICO,A-31,07:51,1,Castilla-La Mancha,40,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,39.20308,AMARILLO
11658629,EVENTOS / C-12 (18.6 - 19.6),TARRAGONA,1,TORTOSA,21/03/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">C-12 </span> </b> a la altura de <b>TORTOSA (TARRAGONA)</b> desde el <b> km 18.6</b> al <b> km 19.6</b> sentido <b>AMBOS SENTIDOS</b></span>",?,0.5137324,19.6,,C-12,08:46,1,Cataluña,18.6,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,40.81908,NEGRO
