codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11228420,EVENTOS / N-120 (68.0 - 68.0),BURGOS,1,BELORADO,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-120 </span> </b> en el <b> km 68</b> en <b>BELORADO (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-3.2097993,68,ORDEN PÚBLICO,N-120,17:44,1,Castilla y León,68,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.416454,AMARILLO
11227928,EVENTOS / CL-629 (41.0 - 41.0),BURGOS,1,PESADAS DE BURGOS,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">CL-629 </span> </b> en el <b> km 41</b> en <b>PESADAS DE BURGOS (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-3.6204343,41,ORDEN PÚBLICO,CL-629,17:14,1,Castilla y León,41,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.786358,AMARILLO
11227706,EVENTOS / N-122 (252.0 - 252.0),BURGOS,1,VID (LA),09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-122 </span> </b> en el <b> km 252</b> en <b>VID (LA) (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-3.4905763,252,ORDEN PÚBLICO,N-122,17:10,1,Castilla y León,252,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,41.632877,AMARILLO
11227869,EVENTOS / BU-550 (27.0 - 27.0),BURGOS,1,LASTRAS DE TEZA,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">BU-550 </span> </b> en el <b> km 27</b> en <b>LASTRAS DE TEZA (BURGOS)</b> sentido <b>AMBOS SENTIDOS</b></span>",?,-3.22231,27,ORDEN PÚBLICO,BU-550,17:12,1,Castilla y León,27,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,42.978634,AMARILLO
11222776,EVENTOS / N-340 (963.0 - 963.0),CASTELLÓN/CASTELLÓ,1,ALQUERIAS DEL NIÑO PERDIDO,09/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-340 </span> </b> en el <b> km 963</b> en <b>ALQUERIAS DEL NIÑO PERDIDO (CASTELLÓN/CASTELLÓ)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-0.1189931,963,ORDEN PÚBLICO,N-340,12:18,1,Comunitat Valenciana,963,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,39.900806,AMARILLO
11226239,EVENTOS / CV-10 (76.0 - 76.0),CASTELLÓN/CASTELLÓ,1,SALZADELLA (LA),09/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">CV-10 </span> </b> en el <b> km 76</b> en <b>SALZADELLA (LA) (CASTELLÓN/CASTELLÓ)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,0.1715363,76,ORDEN PÚBLICO,CV-10,13:47,1,Comunitat Valenciana,76,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,40.416386,AMARILLO
11225329,EVENTOS / N-340 (1039.94 - 1039.94),CASTELLÓN/CASTELLÓ,1,PEÑISCOLA,09/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-340 </span> </b> en el <b> km 1039.94</b> en <b>PEÑISCOLA (CASTELLÓN/CASTELLÓ)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,0.3771586,1039.94,ORDEN PÚBLICO,N-340,14:48,1,Comunitat Valenciana,1039.94,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,40.406326,AMARILLO
11229202,EVENTOS / N-550 (43.0 - 43.0),"CORUÑA, A",1,EMPALME,09/02/2024,EVENTOS,DECRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación irregular  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">N-550 </span> </b> en el <b> km 43</b> en <b>EMPALME (CORUÑA, A)</b> sentido <b>DECRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-8.4305935,43,ORDEN PÚBLICO,N-550,18:53,1,Galicia,43,INC_ACT_EVD_LS3_CAC.png,Incidencia,?,43.01979,AMARILLO
11219510,EVENTOS / EX-109 (48.0 - 47.0),CÁCERES,1,MORALEJA,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  - <b>CRUCE</b> de la carretera  <b> <span style=""color:#ab3000"">EX-109 </span> </b> a la altura de <b>MORALEJA (CÁCERES)</b> desde el <b> km 48</b> al <b> km 47</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.6731577,47,ORDEN PÚBLICO,EX-109,09:09,1,Extremadura,48,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.08991,NO APLICA
11224979,EVENTOS / EX-109 (60.0 - 60.2),CÁCERES,1,PERALES DEL PUERTO,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-109 </span> </b> desde el <b> km 60 </b> en <b>PERALES DEL PUERTO (CÁCERES)</b> al <b> km 60.2</b> en <b>ACEBO (CÁCERES)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.6753044,60.2,ORDEN PÚBLICO,EX-109,14:27,1,Extremadura,60,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.181,NO APLICA
11228272,EVENTOS / EX-206 (49.0 - 49.1),CÁCERES,1,ALMOHARIN,09/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-206 </span> </b> a la altura de <b>ALMOHARIN (CÁCERES)</b> desde el <b> km 49</b> al <b> km 49.1</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTES INTERMITENTES</b></span>",?,-6.037044,49.1,ORDEN PÚBLICO,EX-206,17:36,1,Extremadura,49,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,39.169575,NO APLICA
11221398,EVENTOS / EX-A1 (92.0 - 92.0),CÁCERES,1,CASAS DE DON GOMEZ,09/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">EX-A1 </span> </b> en el <b> km 92</b> en <b>CASAS DE DON GOMEZ (CÁCERES)</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span>",?,-6.597085,92,ORDEN PÚBLICO,EX-A1,10:51,1,Extremadura,92,INC_ACT_EVD_NAP_CAC.png,Incidencia,?,40.021973,NO APLICA
11219653,EVENTOS / EX-A1 (98.0 - 98.1),CÁCERES,1,MORALEJA,09/02/2024,EVENTOS,CRECIENTE DE LA KILOMETRACIÓN,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  - <b>ENTRADA</b> de la carretera  <b> <span style=""color:#ab3000"">EX-A1 </span> </b> a la altura de <b>MORALEJA (CÁCERES)</b> desde el <b> km 98</b> al <b> km 98.1</b> sentido <b>CRECIENTE DE LA KILOMETRACIÓN</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-6.662452,98.1,ORDEN PÚBLICO,EX-A1,09:17,1,Extremadura,98,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,40.041405,NEGRO
