codEle,alias,provincia,precision,poblacion,fecha,suceso,sentido,descripcion,fechaFin,lng,pkFinal,causa,carretera,hora,estado,autonomia,pkIni,icono,tipo,horaFin,lat,nivel
11231749,EVENTOS / A-92 (200.0 - 200.0),GRANADA,1,CALARDOS,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-92 </span> </b> en el <b> km 200</b> en <b>CALARDOS (GRANADA)</b> sentido <b>AMBOS SENTIDOS</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-4.0601854,200,ORDEN PÚBLICO,A-92,07:04,1,Andalucía,200,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,37.180363,NEGRO
11231838,EVENTOS / A-3 (327.2 - 327.16),VALENCIA/VALÈNCIA,1,CHIVA,10/02/2024,EVENTOS,AMBOS SENTIDOS,"<span style=""margin-top:10px; float:left; clear:both""> <b>ACTIVIDADES (MANIFESTACIÓN)</b> por <b>ORDEN PÚBLICO</b> con circulación interrumpida  en<b></b>: </span> <span style=""margin-top:10px; float:left; clear:both"">  -  La carretera  <b> <span style=""color:#ab3000"">A-3 </span> </b> a la altura de <b>CHIVA (VALENCIA/VALÈNCIA)</b> desde el <b> km 327.2</b> al <b> km 327.16</b> sentido <b>AMBOS SENTIDOS</b> hacia <b>MADRID</b></span><span style=""margin-top:10px; float:left; clear:both""> Advertencia: <b>CORTE TOTAL</b></span>",?,-0.6972681,327.16,ORDEN PÚBLICO,A-3,07:37,1,Comunitat Valenciana,327.2,INC_ACT_EVD_LS1_CAC.png,Incidencia,?,39.47043,NEGRO
